87965180,3857C3
87965165,3063C4
87965198,7650F3
87965204,8712C3
87965215,6478B3
87965179,5549D4
87965179,3049D2
87965215,3385C3
87965191,6033C4
87965231,5510B3
87965230,6168D4
87965156,6658B3
87965223,5384F4
87965176,4730B3
87965152,3377A4
87965194,5464B3
87965148,2828B3
87965206,8331D4
87965177,2911D3
87965218,6717A3
87965236,4175B3
87965179,5173B2
87965166,5291B3
87965197,2270C2
87965194,4846A4
87965147,7960C3
87965199,3115C4
87965238,7276B4
87965151,3326C4
87965231,2276C2
87965206,7984D3
87965156,2301A4
87965217,7892B4
87965195,7957B4
87965223,6076A3
87965196,3519C4
87965202,5653B4
87965166,2801A3
87965230,7535C4
87965213,5288B2
87965181,7519A3
87965187,2852A4
87965171,5884B3
87965182,4205C4
87965191,6137D4
87965226,7295C4
87965235,3434D4
87965166,3456A4
87965194,8543B3
87965215,3800C3
87965162,4801B2
87965157,8976C2
87965222,7158C4
87965164,8239C4
87965149,6396A3
87965225,5953C3
87965160,7722C3
87965201,4834C2
87965210,8455B4
87965237,6205A4
87965145,7189C4
87965197,8059D3
87965163,8538C4
87965168,5959C3
87965234,2768C3
87965181,8856A4
87965221,7160A4
87965230,6293C4
87965236,7159C3
87965240,7578A3
87965143,7290B3
87965204,2266A4
87965169,4939B3
87965183,7147C3
87965177,4660C4
87965234,7829C4
87965151,7475B4
87965216,8141F3
87965161,8373C4
87965142,6835C3
87965145,4948D3
87965211,5553D4
87965148,8242C2
87965144,3024A3
87965163,7410D4
87965199,3038C3
87965211,7200F3
87965211,8419D4
87965230,7804C3
87965179,3642F4
87965237,5788C4
87965241,4713D4
87965236,8369B3
87965227,4192C3
87965217,2954C4
87965164,6964D3
87965143,3315D3
87965219,4375B3
87965194,7855B3
87965222,5366C4
87965146,5864B3
87965162,5783B4
87965186,4696B4
87965150,6013A2
87965188,3868B4
87965174,7635D2
87965236,2099B4
87965159,5747A4
87965209,6272B3
87965177,7918B4
87965173,8186C3
87965238,5314D2
87965195,7672D4
87965153,5987C3
87965199,4281C2
87965236,8091B4
87965180,4341C3
87965187,5824D3
87965202,7882C3
87965203,6725A4
87965211,5088C2
87965185,7527A4
87965165,4832C3
87965155,7152B3
87965221,6169B4
87965219,3808D3
87965231,7404B2
87965235,3516C3
87965207,7676C3
87965231,5709C4
87965230,8997B4
87965225,8701C3
87965241,6461A4
87965174,6955D4
87965156,8193A2
87965154,5633C3
87965206,7669C4
87965229,6418B4
87965207,5947C3
87965235,5952A4
87965145,8603C2
87965175,6186A4
87965154,4474D4
87965232,6530B4
87965210,2672C2
87965217,4442A4
87965191,8340B4
87965227,7843C4
87965223,3192C3
87965170,7685C4
87965220,3417C3
87965151,3949D4
87965161,2769B4
87965237,7222B3
87965196,4620B3
87965183,7550F3
87965161,6457C4
87965232,2856B4
87965186,8239A3
87965176,2824B4
87965191,7809D3
87965237,7056C3
87965155,6837B4
87965187,5293C3
87965150,7251C3
87965155,3368D4
87965181,5979D3
87965238,5543C3
87965183,2721C3
87965205,5299F4
87965224,8109B2
87965163,3648C4
87965225,4909B4
87965174,3934C3
87965172,3047F4
87965153,5132C3
87965238,2257B3
87965221,6066B4
87965181,3969C3
87965210,4470A3
87965169,4270B3
87965164,5052C4
87965145,5324B4
87965182,3718C3
87965162,5816C4
87965233,6873C4
87965153,2336F3
87965188,4597C3
87965167,5428C4
87965224,7335C3
87965181,5609C4
87965151,5700D3
87965182,5586C3
87965213,5532C3
87965228,7249B3
87965142,3132C4
87965147,3834A4
87965222,7296C4
87965206,3603A3
87965227,6594D3
87965148,4815B3
87965231,2143B4
87965226,2921C4
87965162,8274C3
87965204,5418C3
87965215,8647C4
87965199,2945D2
87965216,2119B3
87965218,8376B3
87965183,7676C2
87965202,6667F4
87965176,3404C3
87965180,3705C4
87965181,8734B3
87965179,7744C4
87965144,5993D4
87965209,3957C4
87965222,2459C3
87965154,4528C4
87965221,5106C2
87965163,7483F4
87965221,7558C3
87965218,6828C4
87965228,4913C4
87965237,7438D4
87965239,3447A3
87965166,4365B2
87965145,8244C4
87965207,6153B4
87965173,7291C4
87965231,8453C4
87965156,7816C3
87965157,4115B4
87965176,5918C3
87965227,2060D4
87965153,7726B3
87965187,5092D3
87965218,7836B2
87965215,5925C3
87965239,3948B2
87965225,4605D3
87965232,7830C3
87965168,4116C3
87965153,7176C4
87965235,2206A4
87965169,8432B3
87965233,4021A4
87965231,2581C4
87965157,8517B3
87965233,4162C4
87965189,5171B3
87965148,8528C4
87965192,6678B4
87965143,7573B2
87965217,5125B4
87965183,2042A4
87965204,3124C3
87965224,5339D4
87965234,3701C4
87965172,3169C3
87965183,7249B3
87965147,2897D4
87965228,2397B3
87965184,8883A4
87965240,8764A3
87965190,5437B3
87965174,8965C2
87965148,3852C4
